Anchor/Range;Anchor/Range;Anchor/Range;Anchor/Range;LS_Estimated;DWM_Estimated;Timestamp;X_DWM;Y_DWM;X_LS;Y_LS;GROUND_X;GROUND_Y;ERRO_X_LS;ERRO_Y_LS;ERRO_X_DWM;ERRO_Y_DWM
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=5.08;P6[6.70,18.03,0.00]=5.44;P4[11.00,11.00,0.00]=10.03;[11.04, 21.05, 0.0];[11.06,20.98,-1.40];19:19:21.803;11.06;20.98;11.04;21.05;12;20.40;0.96;-0.65;0.94;-0.58
P5[13.00,24.00,0.00]=3.81;P9[13.00,16.50,0.00]=5.10;P6[6.70,18.03,0.00]=5.36;P4[11.00,11.00,0.00]=10.13;[10.94, 21.13, 0.0];[11.04,20.99,-1.36];19:19:21.902;11.04;20.99;10.94;21.13;12;20.40;1.06;-0.73;0.96;-0.59
P5[13.00,24.00,0.00]=3.87;P9[13.00,16.50,0.00]=5.11;P6[6.70,18.03,0.00]=5.37;P4[11.00,11.00,0.00]=10.11;[10.93, 21.11, 0.0];[11.02,20.99,-1.36];19:19:22.003;11.02;20.99;10.93;21.11;12;20.40;1.07;-0.71;0.98;-0.59
P5[13.00,24.00,0.00]=3.78;P9[13.00,16.50,0.00]=5.07;P6[6.70,18.03,0.00]=5.36;P4[11.00,11.00,0.00]=10.01;[11.0, 21.03, 0.0];[11.01,21.00,-1.31];19:19:22.103;11.01;21.00;11.0;21.03;12;20.40;1.0;-0.63;0.99;-0.6
P5[13.00,24.00,0.00]=3.82;P9[13.00,16.50,0.00]=5.11;P6[6.70,18.03,0.00]=5.46;P4[11.00,11.00,0.00]=10.08;[11.04, 21.1, 0.0];[11.02,21.00,-1.33];19:19:22.203;11.02;21.00;11.04;21.1;12;20.40;0.96;-0.7;0.98;-0.6
P5[13.00,24.00,0.00]=3.84;P9[13.00,16.50,0.00]=5.05;P6[6.70,18.03,0.00]=5.45;P4[11.00,11.00,0.00]=10.20;[11.04, 21.08, 1.34];[11.04,20.99,-1.34];19:19:22.303;11.04;20.99;11.04;21.08;12;20.40;0.96;-0.68;0.96;-0.59
P5[13.00,24.00,0.00]=3.83;P9[13.00,16.50,0.00]=5.09;P6[6.70,18.03,0.00]=5.48;P4[11.00,11.00,0.00]=10.11;[11.06, 21.12, 0.0];[11.06,20.99,-1.35];19:19:22.403;11.06;20.99;11.06;21.12;12;20.40;0.94;-0.72;0.94;-0.59
P5[13.00,24.00,0.00]=3.81;P9[13.00,16.50,0.00]=5.09;P6[6.70,18.03,0.00]=5.46;P4[11.00,11.00,0.00]=10.06;[11.08, 20.98, 1.37];[11.06,21.00,-1.35];19:19:22.503;11.06;21.00;11.08;20.98;12;20.40;0.92;-0.58;0.94;-0.6
P5[13.00,24.00,0.00]=3.82;P9[13.00,16.50,0.00]=5.08;P6[6.70,18.03,0.00]=5.44;P4[11.00,11.00,0.00]=10.10;[11.03, 21.1, 0.0];[11.07,21.00,-1.35];19:19:22.603;11.07;21.00;11.03;21.1;12;20.40;0.97;-0.7;0.93;-0.6
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=5.06;P6[6.70,18.03,0.00]=5.44;P4[11.00,11.00,0.00]=10.11;[11.03, 21.11, 0.0];[11.07,20.99,-1.36];19:19:22.703;11.07;20.99;11.03;21.11;12;20.40;0.97;-0.71;0.93;-0.59
P5[13.00,24.00,0.00]=3.84;P9[13.00,16.50,0.00]=5.07;P6[6.70,18.03,0.00]=5.41;P4[11.00,11.00,0.00]=10.12;[11.0, 21.11, 0.0];[11.06,20.99,-1.35];19:19:22.804;11.06;20.99;11.0;21.11;12;20.40;1.0;-0.71;0.94;-0.59
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.08;P6[6.70,18.03,0.00]=5.39;null;[10.98, 21.1, 0.0];[11.05,20.99,-1.34];19:19:22.901;11.05;20.99;10.98;21.1;12;20.40;1.02;-0.7;0.95;-0.59
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=5.11;P6[6.70,18.03,0.00]=5.43;P4[11.00,11.00,0.00]=10.21;[10.96, 21.19, 0.0];[11.04,20.99,-1.36];19:19:23.003;11.04;20.99;10.96;21.19;12;20.40;1.04;-0.79;0.96;-0.59
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=5.10;P6[6.70,18.03,0.00]=5.36;P4[11.00,11.00,0.00]=10.15;[10.95, 21.05, 1.3];[11.02,20.99,-1.35];19:19:23.104;11.02;20.99;10.95;21.05;12;20.40;1.05;-0.65;0.98;-0.59
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=5.08;P6[6.70,18.03,0.00]=5.45;P4[11.00,11.00,0.00]=10.15;[11.01, 21.14, 0.0];[11.03,20.98,-1.37];19:19:23.204;11.03;20.98;11.01;21.14;12;20.40;0.99;-0.74;0.97;-0.58
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=5.07;P6[6.70,18.03,0.00]=5.44;null;[11.02, 21.1, 0.0];[11.04,20.98,-1.37];19:19:23.302;11.04;20.98;11.02;21.1;12;20.40;0.98;-0.7;0.96;-0.58
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.08;P6[6.70,18.03,0.00]=5.44;null;[11.02, 21.11, 0.0];[11.04,20.98,-1.38];19:19:23.402;11.04;20.98;11.02;21.11;12;20.40;0.98;-0.71;0.96;-0.58
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=5.02;P6[6.70,18.03,0.00]=5.43;null;[11.08, 20.94, 1.36];[11.05,20.97,-1.37];19:19:23.502;11.05;20.97;11.08;20.94;12;20.40;0.92;-0.54;0.95;-0.57
P5[13.00,24.00,0.00]=3.88;P9[13.00,16.50,0.00]=5.03;P6[6.70,18.03,0.00]=5.41;null;[11.06, 20.93, 1.37];[11.05,20.96,-1.37];19:19:23.601;11.05;20.96;11.06;20.93;12;20.40;0.94;-0.53;0.95;-0.56
P5[13.00,24.00,0.00]=3.88;P9[13.00,16.50,0.00]=5.06;P6[6.70,18.03,0.00]=5.45;null;[11.04, 21.09, 0.0];[11.06,20.96,-1.39];19:19:23.702;11.06;20.96;11.04;21.09;12;20.40;0.96;-0.69;0.94;-0.56
P5[13.00,24.00,0.00]=3.93;P9[13.00,16.50,0.00]=5.01;P6[6.70,18.03,0.00]=5.46;null;[11.07, 21.03, 0.0];[11.07,20.94,-1.41];19:19:23.802;11.07;20.94;11.07;21.03;12;20.40;0.93;-0.63;0.93;-0.54
P5[13.00,24.00,0.00]=3.91;P9[13.00,16.50,0.00]=5.07;P6[6.70,18.03,0.00]=5.44;null;[11.01, 21.09, 0.0];[11.07,20.94,-1.42];19:19:23.903;11.07;20.94;11.01;21.09;12;20.40;0.99;-0.69;0.93;-0.54
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.06;P6[6.70,18.03,0.00]=5.45;null;[11.04, 21.1, 0.0];[11.07,20.95,-1.41];19:19:24.003;11.07;20.95;11.04;21.1;12;20.40;0.96;-0.7;0.93;-0.55
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=5.11;P6[6.70,18.03,0.00]=5.47;null;[11.02, 21.14, 0.0];[11.06,20.96,-1.42];19:19:24.102;11.06;20.96;11.02;21.14;12;20.40;0.98;-0.74;0.94;-0.56
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=5.00;P6[6.70,18.03,0.00]=5.45;P4[11.00,11.00,0.00]=10.17;[11.05, 21.14, 0.0];[11.08,20.95,-1.41];19:19:24.205;11.08;20.95;11.05;21.14;12;20.40;0.95;-0.74;0.92;-0.55
P5[13.00,24.00,0.00]=3.88;P9[13.00,16.50,0.00]=5.04;P6[6.70,18.03,0.00]=5.46;P4[11.00,11.00,0.00]=10.17;[11.03, 21.15, 0.0];[11.08,20.95,-1.41];19:19:24.305;11.08;20.95;11.03;21.15;12;20.40;0.97;-0.75;0.92;-0.55
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.06;P6[6.70,18.03,0.00]=5.45;P4[11.00,11.00,0.00]=10.16;[11.02, 21.14, 0.0];[11.08,20.95,-1.40];19:19:24.405;11.08;20.95;11.02;21.14;12;20.40;0.98;-0.74;0.92;-0.55
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.04;P6[6.70,18.03,0.00]=5.44;P4[11.00,11.00,0.00]=10.05;[11.06, 21.06, 0.0];[11.08,20.95,-1.39];19:19:24.506;11.08;20.95;11.06;21.06;12;20.40;0.94;-0.66;0.92;-0.55
P5[13.00,24.00,0.00]=3.87;P9[13.00,16.50,0.00]=5.04;P6[6.70,18.03,0.00]=5.40;P4[11.00,11.00,0.00]=10.23;[10.96, 21.19, 0.0];[11.07,20.95,-1.38];19:19:24.606;11.07;20.95;10.96;21.19;12;20.40;1.04;-0.79;0.93;-0.55
P5[13.00,24.00,0.00]=3.93;P9[13.00,16.50,0.00]=5.06;P6[6.70,18.03,0.00]=5.41;P4[11.00,11.00,0.00]=10.14;[10.97, 21.12, 0.0];[11.06,20.95,-1.40];19:19:24.705;11.06;20.95;10.97;21.12;12;20.40;1.03;-0.72;0.94;-0.55
P5[13.00,24.00,0.00]=3.92;P9[13.00,16.50,0.00]=5.03;P6[6.70,18.03,0.00]=5.39;P4[11.00,11.00,0.00]=10.23;[10.97, 21.08, 1.36];[11.05,20.94,-1.40];19:19:24.807;11.05;20.94;10.97;21.08;12;20.40;1.03;-0.68;0.95;-0.54
P5[13.00,24.00,0.00]=3.90;P9[13.00,16.50,0.00]=5.05;P6[6.70,18.03,0.00]=5.40;P4[11.00,11.00,0.00]=10.15;[10.97, 21.13, 0.0];[11.05,20.94,-1.40];19:19:24.906;11.05;20.94;10.97;21.13;12;20.40;1.03;-0.73;0.95;-0.54
P5[13.00,24.00,0.00]=3.92;P9[13.00,16.50,0.00]=5.05;P6[6.70,18.03,0.00]=5.47;P4[11.00,11.00,0.00]=10.15;[11.06, 21.01, 1.49];[11.06,20.93,-1.42];19:19:25.006;11.06;20.93;11.06;21.01;12;20.40;0.94;-0.61;0.94;-0.53
P5[13.00,24.00,0.00]=3.90;P9[13.00,16.50,0.00]=5.04;P6[6.70,18.03,0.00]=5.43;P4[11.00,11.00,0.00]=10.03;[11.04, 21.04, 0.0];[11.06,20.93,-1.42];19:19:25.107;11.06;20.93;11.04;21.04;12;20.40;0.96;-0.64;0.94;-0.53
P5[13.00,24.00,0.00]=3.93;P9[13.00,16.50,0.00]=5.01;P6[6.70,18.03,0.00]=5.44;P4[11.00,11.00,0.00]=10.26;[10.98, 21.21, 0.0];[11.07,20.92,-1.43];19:19:25.207;11.07;20.92;10.98;21.21;12;20.40;1.02;-0.81;0.93;-0.52
P5[13.00,24.00,0.00]=3.90;P9[13.00,16.50,0.00]=5.01;P6[6.70,18.03,0.00]=5.37;P4[11.00,11.00,0.00]=10.09;[10.98, 21.07, 0.0];[11.06,20.92,-1.41];19:19:25.306;11.06;20.92;10.98;21.07;12;20.40;1.02;-0.67;0.94;-0.52
P5[13.00,24.00,0.00]=3.90;P9[13.00,16.50,0.00]=5.00;P6[6.70,18.03,0.00]=5.36;P4[11.00,11.00,0.00]=10.11;[10.97, 21.09, 0.0];[11.05,20.91,-1.38];19:19:25.406;11.05;20.91;10.97;21.09;12;20.40;1.03;-0.69;0.95;-0.51
P5[13.00,24.00,0.00]=3.91;P9[13.00,16.50,0.00]=5.03;P6[6.70,18.03,0.00]=5.38;P4[11.00,11.00,0.00]=10.16;[10.95, 21.13, 0.0];[11.04,20.92,-1.38];19:19:25.507;11.04;20.92;10.95;21.13;12;20.40;1.05;-0.73;0.96;-0.52
P5[13.00,24.00,0.00]=3.88;P9[13.00,16.50,0.00]=5.03;P6[6.70,18.03,0.00]=5.42;P4[11.00,11.00,0.00]=10.13;[11.01, 21.11, 0.0];[11.05,20.92,-1.38];19:19:25.607;11.05;20.92;11.01;21.11;12;20.40;0.99;-0.71;0.95;-0.52
P5[13.00,24.00,0.00]=3.89;P9[13.00,16.50,0.00]=5.03;P6[6.70,18.03,0.00]=5.42;null;[11.03, 21.05, 0.0];[11.05,20.92,-1.38];19:19:25.704;11.05;20.92;11.03;21.05;12;20.40;0.97;-0.65;0.95;-0.52
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=5.02;P6[6.70,18.03,0.00]=5.41;P4[11.00,11.00,0.00]=10.17;[11.0, 21.14, 0.0];[11.05,20.93,-1.37];19:19:25.807;11.05;20.93;11.0;21.14;12;20.40;1.0;-0.74;0.95;-0.53
P5[13.00,24.00,0.00]=3.97;P9[13.00,16.50,0.00]=5.03;P6[6.70,18.03,0.00]=5.39;null;[10.99, 21.03, 0.0];[11.05,20.92,-1.39];19:19:25.904;11.05;20.92;10.99;21.03;12;20.40;1.01;-0.63;0.95;-0.52
P5[13.00,24.00,0.00]=3.87;P9[13.00,16.50,0.00]=5.01;P6[6.70,18.03,0.00]=5.36;P4[11.00,11.00,0.00]=10.09;[11.0, 20.99, 1.26];[11.04,20.92,-1.36];19:19:26.007;11.04;20.92;11.0;20.99;12;20.40;1.0;-0.59;0.96;-0.52
P5[13.00,24.00,0.00]=3.94;P9[13.00,16.50,0.00]=5.08;P6[6.70,18.03,0.00]=5.41;null;[10.97, 21.08, 0.0];[11.04,20.92,-1.39];19:19:26.105;11.04;20.92;10.97;21.08;12;20.40;1.03;-0.68;0.96;-0.52
P5[13.00,24.00,0.00]=3.87;P9[13.00,16.50,0.00]=5.09;P6[6.70,18.03,0.00]=5.41;P4[11.00,11.00,0.00]=10.16;[10.96, 21.15, 0.0];[11.03,20.94,-1.39];19:19:26.207;11.03;20.94;10.96;21.15;12;20.40;1.04;-0.75;0.97;-0.54
P5[13.00,24.00,0.00]=3.90;P9[13.00,16.50,0.00]=4.99;P6[6.70,18.03,0.00]=5.41;P4[11.00,11.00,0.00]=10.20;[10.99, 21.16, 0.0];[11.04,20.93,-1.38];19:19:26.308;11.04;20.93;10.99;21.16;12;20.40;1.01;-0.76;0.96;-0.53
P5[13.00,24.00,0.00]=3.93;P9[13.00,16.50,0.00]=5.02;P6[6.70,18.03,0.00]=5.42;P4[11.00,11.00,0.00]=10.17;[10.99, 21.14, 0.0];[11.05,20.92,-1.40];19:19:26.407;11.05;20.92;10.99;21.14;12;20.40;1.01;-0.74;0.95;-0.52
P5[13.00,24.00,0.00]=3.95;P9[13.00,16.50,0.00]=4.97;P6[6.70,18.03,0.00]=5.42;null;[11.06, 20.99, 0.0];[11.06,20.90,-1.41];19:19:26.505;11.06;20.90;11.06;20.99;12;20.40;0.94;-0.59;0.94;-0.5
P5[13.00,24.00,0.00]=3.95;P9[13.00,16.50,0.00]=5.06;P6[6.70,18.03,0.00]=5.42;null;[10.99, 21.06, 0.0];[11.05,20.91,-1.43];19:19:26.605;11.05;20.91;10.99;21.06;12;20.40;1.01;-0.66;0.95;-0.51
P5[13.00,24.00,0.00]=3.90;P9[13.00,16.50,0.00]=5.00;P6[6.70,18.03,0.00]=5.36;null;[11.0, 21.01, 0.0];[11.05,20.91,-1.40];19:19:26.705;11.05;20.91;11.0;21.01;12;20.40;1.0;-0.61;0.95;-0.51
P5[13.00,24.00,0.00]=3.89;P9[13.00,16.50,0.00]=5.01;P6[6.70,18.03,0.00]=5.45;null;[11.07, 21.04, 0.0];[11.06,20.91,-1.41];19:19:26.805;11.06;20.91;11.07;21.04;12;20.40;0.93;-0.64;0.94;-0.51
P5[13.00,24.00,0.00]=3.96;P9[13.00,16.50,0.00]=5.05;P6[6.70,18.03,0.00]=5.32;null;[10.96, 20.9, 1.39];[11.03,20.91,-1.40];19:19:26.905;11.03;20.91;10.96;20.9;12;20.40;1.04;-0.5;0.97;-0.51
P5[13.00,24.00,0.00]=3.93;P9[13.00,16.50,0.00]=5.06;P6[6.70,18.03,0.00]=5.36;null;[10.95, 21.06, 0.0];[11.02,20.91,-1.40];19:19:27.005;11.02;20.91;10.95;21.06;12;20.40;1.05;-0.66;0.98;-0.51
P5[13.00,24.00,0.00]=3.94;P9[13.00,16.50,0.00]=5.05;P6[6.70,18.03,0.00]=5.42;null;[11.0, 21.06, 0.0];[11.03,20.91,-1.42];19:19:27.106;11.03;20.91;11.0;21.06;12;20.40;1.0;-0.66;0.97;-0.51
P5[13.00,24.00,0.00]=3.93;P9[13.00,16.50,0.00]=5.04;P6[6.70,18.03,0.00]=5.37;P4[11.00,11.00,0.00]=10.15;[10.97, 21.02, 1.37];[11.02,20.91,-1.41];19:19:27.208;11.02;20.91;10.97;21.02;12;20.40;1.03;-0.62;0.98;-0.51
P9[13.00,16.50,0.00]=4.96;P6[6.70,18.03,0.00]=5.43;P4[11.00,11.00,0.00]=10.00;null;[11.19, 21.02, 0.0];[11.05,20.92,-0.75];19:19:27.305;11.05;20.92;11.19;21.02;12;20.40;0.81;-0.62;0.95;-0.52
P5[13.00,24.00,0.00]=3.96;P9[13.00,16.50,0.00]=5.01;P6[6.70,18.03,0.00]=5.39;null;[11.0, 21.01, 0.0];[11.05,20.91,-0.92];19:19:27.405;11.05;20.91;11.0;21.01;12;20.40;1.0;-0.61;0.95;-0.51
P5[13.00,24.00,0.00]=3.97;P9[13.00,16.50,0.00]=5.03;P6[6.70,18.03,0.00]=5.40;null;[11.0, 21.03, 0.0];[11.04,20.90,-1.06];19:19:27.506;11.04;20.90;11.0;21.03;12;20.40;1.0;-0.63;0.96;-0.5
