Anchor/Range;Anchor/Range;Anchor/Range;Anchor/Range;LS_Estimated;DWM_Estimated;Timestamp;X_DWM;Y_DWM;X_LS;Y_LS;GROUND_X;GROUND_Y;ERRO_X_LS;ERRO_Y_LS;ERRO_X_DWM;ERRO_Y_DWM
P1[0.00,0.00,0.00]=2.38;P2[8.00,2.40,0.00]=5.72;P3[13.00,0.00,0.00]=10.83;P8[5.90,10.00,0.00]=9.24;[2.28, 1.49, -0.0];[2.13,1.46,0.24];19:08:25.707;2.13;1.46;2.28;1.49;2.32;1.40;0.04;-0.09;0.19;-0.06
P1[0.00,0.00,0.00]=2.41;P2[8.00,2.40,0.00]=5.70;P3[13.00,0.00,0.00]=10.89;P8[5.90,10.00,0.00]=9.21;[2.24, 1.54, -0.0];[2.15,1.43,0.26];19:08:25.807;2.15;1.43;2.24;1.54;2.32;1.40;0.08;-0.14;0.17;-0.03
P1[0.00,0.00,0.00]=2.37;P2[8.00,2.40,0.00]=5.69;P3[13.00,0.00,0.00]=10.83;P8[5.90,10.00,0.00]=9.07;[2.3, 1.65, 0.0];[2.10,1.55,0.07];19:08:25.908;2.10;1.55;2.3;1.65;2.32;1.40;0.02;-0.25;0.22;-0.15
P1[0.00,0.00,0.00]=2.38;P2[8.00,2.40,0.00]=5.68;P3[13.00,0.00,0.00]=10.86;P8[5.90,10.00,0.00]=9.11;[2.27, 1.63, 0.0];[2.11,1.51,0.24];19:08:26.007;2.11;1.51;2.27;1.63;2.32;1.40;0.05;-0.23;0.21;-0.11
P1[0.00,0.00,0.00]=2.41;P2[8.00,2.40,0.00]=5.69;P3[13.00,0.00,0.00]=10.86;P8[5.90,10.00,0.00]=9.23;[2.26, 1.51, 0.0];[2.14,1.47,0.28];19:08:26.107;2.14;1.47;2.26;1.51;2.32;1.40;0.06;-0.11;0.18;-0.07
P1[0.00,0.00,0.00]=2.35;P2[8.00,2.40,0.00]=5.70;P3[13.00,0.00,0.00]=10.82;P8[5.90,10.00,0.00]=9.22;[2.29, 1.5, 0.0];[2.14,1.42,0.42];19:08:26.208;2.14;1.42;2.29;1.5;2.32;1.40;0.03;-0.1;0.18;-0.02
P1[0.00,0.00,0.00]=2.40;P2[8.00,2.40,0.00]=5.65;P3[13.00,0.00,0.00]=10.88;P8[5.90,10.00,0.00]=9.17;[2.26, 1.58, 0.0];[2.16,1.40,0.52];19:08:26.308;2.16;1.40;2.26;1.58;2.32;1.40;0.06;-0.18;0.16;0.0
P1[0.00,0.00,0.00]=2.41;P2[8.00,2.40,0.00]=5.71;P3[13.00,0.00,0.00]=10.84;P8[5.90,10.00,0.00]=9.11;[2.28, 1.62, 0.0];[2.11,1.53,0.23];19:08:26.407;2.11;1.53;2.28;1.62;2.32;1.40;0.04;-0.22;0.21;-0.13
P1[0.00,0.00,0.00]=2.46;P2[8.00,2.40,0.00]=5.65;P3[13.00,0.00,0.00]=10.84;P8[5.90,10.00,0.00]=9.30;[2.28, 1.44, 0.0];[2.15,1.45,0.32];19:08:26.507;2.15;1.45;2.28;1.44;2.32;1.40;0.04;-0.04;0.17;-0.05
P1[0.00,0.00,0.00]=2.42;P2[8.00,2.40,0.00]=5.70;P3[13.00,0.00,0.00]=10.84;P8[5.90,10.00,0.00]=9.30;[2.27, 1.43, 0.0];[2.17,1.40,0.38];19:08:26.607;2.17;1.40;2.27;1.43;2.32;1.40;0.05;-0.03;0.15;0.0
P1[0.00,0.00,0.00]=2.48;P2[8.00,2.40,0.00]=5.68;P3[13.00,0.00,0.00]=10.82;P8[5.90,10.00,0.00]=9.15;[2.3, 1.58, 0.0];[2.19,1.40,0.41];19:08:26.708;2.19;1.40;2.3;1.58;2.32;1.40;0.02;-0.18;0.13;0.0
P1[0.00,0.00,0.00]=2.43;P2[8.00,2.40,0.00]=5.60;P3[13.00,0.00,0.00]=10.78;P8[5.90,10.00,0.00]=9.25;[2.34, 1.46, 0.0];[2.21,1.35,0.52];19:08:26.808;2.21;1.35;2.34;1.46;2.32;1.40;-0.02;-0.06;0.11;0.05
P1[0.00,0.00,0.00]=2.45;P2[8.00,2.40,0.00]=5.68;P3[13.00,0.00,0.00]=10.53;P8[5.90,10.00,0.00]=9.21;[2.52, 1.4, 0.0];[2.23,1.33,0.61];19:08:26.905;2.23;1.33;2.52;1.4;2.32;1.40;-0.2;0.0;0.09;0.07
P1[0.00,0.00,0.00]=2.41;P2[8.00,2.40,0.00]=5.70;P3[13.00,0.00,0.00]=10.60;P8[5.90,10.00,0.00]=9.33;[2.45, 1.3, -0.0];[2.24,1.30,0.57];19:08:27.005;2.24;1.30;2.45;1.3;2.32;1.40;-0.13;0.1;0.08;0.1
P1[0.00,0.00,0.00]=2.48;P2[8.00,2.40,0.00]=5.74;P3[13.00,0.00,0.00]=10.51;P8[5.90,10.00,0.00]=9.22;[2.52, 1.38, 0.0];[2.25,1.28,0.67];19:08:27.105;2.25;1.28;2.52;1.38;2.32;1.40;-0.2;0.02;0.07;0.12
P1[0.00,0.00,0.00]=2.50;P2[8.00,2.40,0.00]=5.87;P3[13.00,0.00,0.00]=10.67;P8[5.90,10.00,0.00]=9.32;[2.37, 1.34, 0.0];[2.25,1.28,0.71];19:08:27.203;2.25;1.28;2.37;1.34;2.32;1.40;-0.05;0.06;0.07;0.12
P1[0.00,0.00,0.00]=2.54;P2[8.00,2.40,0.00]=5.66;P3[13.00,0.00,0.00]=10.79;P8[5.90,10.00,0.00]=9.26;[2.32, 1.46, 0.0];[2.26,1.28,0.73];19:08:27.307;2.26;1.28;2.32;1.46;2.32;1.40;0.0;-0.06;0.06;0.12
P1[0.00,0.00,0.00]=2.51;P2[8.00,2.40,0.00]=5.73;P3[13.00,0.00,0.00]=10.56;P8[5.90,10.00,0.00]=9.26;[2.48, 1.36, 0.0];[2.28,1.27,0.69];19:08:27.405;2.28;1.27;2.48;1.36;2.32;1.40;-0.16;0.04;0.04;0.13
P1[0.00,0.00,0.00]=2.47;P2[8.00,2.40,0.00]=5.70;P3[13.00,0.00,0.00]=10.60;P8[5.90,10.00,0.00]=9.27;[2.46, 1.37, 0.0];[2.28,1.27,0.65];19:08:27.505;2.28;1.27;2.46;1.37;2.32;1.40;-0.14;0.03;0.04;0.13
P1[0.00,0.00,0.00]=2.48;P2[8.00,2.40,0.00]=5.77;P3[13.00,0.00,0.00]=10.64;P8[5.90,10.00,0.00]=9.39;[2.41, 1.26, 0.0];[2.27,1.24,0.70];19:08:27.604;2.27;1.24;2.41;1.26;2.32;1.40;-0.09;0.14;0.05;0.16
P1[0.00,0.00,0.00]=2.49;P2[8.00,2.40,0.00]=5.86;P3[13.00,0.00,0.00]=10.65;P8[5.90,10.00,0.00]=9.24;[2.39, 1.41, 0.0];[2.27,1.26,0.69];19:08:27.704;2.27;1.26;2.39;1.41;2.32;1.40;-0.07;-0.01;0.05;0.14
P1[0.00,0.00,0.00]=2.48;P2[8.00,2.40,0.00]=5.79;P3[13.00,0.00,0.00]=10.64;P8[5.90,10.00,0.00]=9.31;[2.41, 1.34, 0.0];[2.26,1.26,0.70];19:08:27.805;2.26;1.26;2.41;1.34;2.32;1.40;-0.09;0.06;0.06;0.14
P1[0.00,0.00,0.00]=2.50;P2[8.00,2.40,0.00]=5.93;P8[5.90,10.00,0.00]=9.50;null;[2.18, 1.26, -0.0];[2.24,1.24,0.73];19:08:27.901;2.24;1.24;2.18;1.26;2.32;1.40;0.14;0.14;0.08;0.16
P1[0.00,0.00,0.00]=2.33;P2[8.00,2.40,0.00]=5.80;P3[13.00,0.00,0.00]=10.72;P8[5.90,10.00,0.00]=9.48;[2.33, 1.2, 0.0];[2.22,1.20,0.72];19:08:28.005;2.22;1.20;2.33;1.2;2.32;1.40;-0.01;0.2;0.1;0.2
P1[0.00,0.00,0.00]=2.85;P2[8.00,2.40,0.00]=5.84;P8[5.90,10.00,0.00]=9.46;null;[2.31, 1.25, 0.0];[2.25,1.22,0.78];19:08:28.101;2.25;1.22;2.31;1.25;2.32;1.40;0.01;0.15;0.07;0.18
P1[0.00,0.00,0.00]=2.79;P2[8.00,2.40,0.00]=5.70;P8[5.90,10.00,0.00]=9.39;null;[2.42, 1.28, 0.0];[2.30,1.24,0.71];19:08:28.201;2.30;1.24;2.42;1.28;2.32;1.40;-0.1;0.12;0.02;0.16
P1[0.00,0.00,0.00]=2.78;P2[8.00,2.40,0.00]=5.81;P8[5.90,10.00,0.00]=9.60;null;[2.38, 1.07, 0.0];[2.32,1.20,0.75];19:08:28.302;2.32;1.20;2.38;1.07;2.32;1.40;-0.06;0.33;0.0;0.2
P1[0.00,0.00,0.00]=2.48;P2[8.00,2.40,0.00]=5.88;P8[5.90,10.00,0.00]=9.64;null;[2.27, 1.07, -0.0];[2.30,1.15,0.76];19:08:28.401;2.30;1.15;2.27;1.07;2.32;1.40;0.05;0.33;0.02;0.25
P1[0.00,0.00,0.00]=2.73;P2[8.00,2.40,0.00]=5.90;P8[5.90,10.00,0.00]=9.66;null;[2.29, 1.04, 0.0];[2.31,1.14,0.80];19:08:28.501;2.31;1.14;2.29;1.04;2.32;1.40;0.03;0.36;0.01;0.26
P1[0.00,0.00,0.00]=2.54;P2[8.00,2.40,0.00]=5.89;P8[5.90,10.00,0.00]=9.50;null;[2.22, 1.24, 0.0];[2.28,1.15,0.82];19:08:28.602;2.28;1.15;2.22;1.24;2.32;1.40;0.1;0.16;0.04;0.25
P1[0.00,0.00,0.00]=2.50;P2[8.00,2.40,0.00]=5.91;P8[5.90,10.00,0.00]=9.50;null;[2.2, 1.25, 0.0];[2.25,1.16,0.81];19:08:28.702;2.25;1.16;2.2;1.25;2.32;1.40;0.12;0.15;0.07;0.24
P1[0.00,0.00,0.00]=2.52;P2[8.00,2.40,0.00]=5.90;P8[5.90,10.00,0.00]=9.64;null;[2.25, 1.08, 0.0];[2.25,1.14,0.68];19:08:28.801;2.25;1.14;2.25;1.08;2.32;1.40;0.07;0.32;0.07;0.26
P1[0.00,0.00,0.00]=2.82;P2[8.00,2.40,0.00]=5.93;P8[5.90,10.00,0.00]=9.62;null;[2.26, 1.1, 0.0];[2.27,1.14,0.80];19:08:28.902;2.27;1.14;2.26;1.1;2.32;1.40;0.06;0.3;0.05;0.26
P1[0.00,0.00,0.00]=2.73;P2[8.00,2.40,0.00]=5.93;P8[5.90,10.00,0.00]=9.47;null;[2.2, 1.29, 0.0];[2.26,1.18,0.81];19:08:29.002;2.26;1.18;2.2;1.29;2.32;1.40;0.12;0.11;0.06;0.22
P1[0.00,0.00,0.00]=2.74;P2[8.00,2.40,0.00]=5.87;P8[5.90,10.00,0.00]=9.42;null;[2.25, 1.32, 0.0];[2.27,1.22,0.79];19:08:29.102;2.27;1.22;2.25;1.32;2.32;1.40;0.07;0.08;0.05;0.18
P1[0.00,0.00,0.00]=2.78;P2[8.00,2.40,0.00]=5.95;P8[5.90,10.00,0.00]=9.53;null;[2.21, 1.22, 0.0];[2.26,1.23,0.85];19:08:29.202;2.26;1.23;2.21;1.22;2.32;1.40;0.11;0.18;0.06;0.17
P1[0.00,0.00,0.00]=2.77;P2[8.00,2.40,0.00]=6.01;P8[5.90,10.00,0.00]=9.51;null;[2.13, 1.28, 0.0];[2.24,1.25,0.91];19:08:29.302;2.24;1.25;2.13;1.28;2.32;1.40;0.19;0.12;0.08;0.15
P1[0.00,0.00,0.00]=2.77;P2[8.00,2.40,0.00]=5.91;P8[5.90,10.00,0.00]=9.65;null;[2.29, 1.06, 0.0];[2.26,1.21,0.94];19:08:29.402;2.26;1.21;2.29;1.06;2.32;1.40;0.03;0.34;0.06;0.19
P1[0.00,0.00,0.00]=3.92;P2[8.00,2.40,0.00]=5.90;P8[5.90,10.00,0.00]=9.86;null;[2.73, 0.65, 0.0];[2.41,1.15,1.33];19:08:29.501;2.41;1.15;2.73;0.65;2.32;1.40;-0.41;0.75;-0.09;0.25
P1[0.00,0.00,0.00]=3.44;P2[8.00,2.40,0.00]=5.92;P8[5.90,10.00,0.00]=9.51;null;[2.36, 1.2, 0.0];[2.44,1.19,1.48];19:08:29.602;2.44;1.19;2.36;1.2;2.32;1.40;-0.04;0.2;-0.12;0.21
P1[0.00,0.00,0.00]=2.58;P2[8.00,2.40,0.00]=5.94;P8[5.90,10.00,0.00]=9.82;null;[2.28, 0.87, 0.0];[2.40,1.12,1.29];19:08:29.611;2.40;1.12;2.28;0.87;2.32;1.40;0.04;0.53;-0.08;0.28
P1[0.00,0.00,0.00]=2.75;P2[8.00,2.40,0.00]=5.81;P8[5.90,10.00,0.00]=9.47;null;[2.33, 1.23, 0.0];[2.39,1.15,1.15];19:08:29.802;2.39;1.15;2.33;1.23;2.32;1.40;-0.01;0.17;-0.07;0.25
P1[0.00,0.00,0.00]=2.82;P2[8.00,2.40,0.00]=5.82;P8[5.90,10.00,0.00]=9.75;null;[2.43, 0.89, 0.0];[2.41,1.10,1.11];19:08:29.902;2.41;1.10;2.43;0.89;2.32;1.40;-0.11;0.51;-0.09;0.3
P1[0.00,0.00,0.00]=2.51;P2[8.00,2.40,0.00]=5.89;P8[5.90,10.00,0.00]=9.70;null;[2.28, 1.0, 0.0];[2.38,1.07,0.91];19:08:30.002;2.38;1.07;2.28;1.0;2.32;1.40;0.04;0.4;-0.06;0.33
P1[0.00,0.00,0.00]=2.82;P2[8.00,2.40,0.00]=5.96;P8[5.90,10.00,0.00]=9.76;null;[2.28, 0.94, 0.0];[2.37,1.05,0.99];19:08:30.102;2.37;1.05;2.28;0.94;2.32;1.40;0.04;0.46;-0.05;0.35
P1[0.00,0.00,0.00]=2.62;P2[8.00,2.40,0.00]=5.94;P8[5.90,10.00,0.00]=9.73;null;[2.26, 0.98, 0.0];[2.35,1.04,0.94];19:08:30.202;2.35;1.04;2.26;0.98;2.32;1.40;0.06;0.42;-0.03;0.36
P1[0.00,0.00,0.00]=2.60;P2[8.00,2.40,0.00]=5.95;P8[5.90,10.00,0.00]=9.63;null;[2.23, 1.12, 0.72];[2.32,1.06,0.88];19:08:30.302;2.32;1.06;2.23;1.12;2.32;1.40;0.09;0.28;0.0;0.34
P1[0.00,0.00,0.00]=2.75;P2[8.00,2.40,0.00]=5.90;P8[5.90,10.00,0.00]=9.53;null;[2.25, 1.2, 0.0];[2.31,1.10,0.89];19:08:30.402;2.31;1.10;2.25;1.2;2.32;1.40;0.07;0.2;0.01;0.3
P1[0.00,0.00,0.00]=2.73;P2[8.00,2.40,0.00]=5.94;P8[5.90,10.00,0.00]=9.55;null;[2.21, 1.2, 0.0];[2.30,1.13,0.90];19:08:30.502;2.30;1.13;2.21;1.2;2.32;1.40;0.11;0.2;0.02;0.27
P1[0.00,0.00,0.00]=2.59;P2[8.00,2.40,0.00]=5.98;P8[5.90,10.00,0.00]=9.66;null;[2.21, 1.1, 0.77];[2.27,1.13,0.87];19:08:30.602;2.27;1.13;2.21;1.1;2.32;1.40;0.11;0.3;0.05;0.27
P1[0.00,0.00,0.00]=2.58;P2[8.00,2.40,0.00]=5.87;P8[5.90,10.00,0.00]=9.67;null;[2.3, 1.02, 0.0];[2.28,1.10,0.77];19:08:30.702;2.28;1.10;2.3;1.02;2.32;1.40;0.02;0.38;0.04;0.3
P1[0.00,0.00,0.00]=2.60;P2[8.00,2.40,0.00]=5.82;P8[5.90,10.00,0.00]=9.62;null;[2.34, 1.06, 0.0];[2.30,1.09,0.66];19:08:30.802;2.30;1.09;2.34;1.06;2.32;1.40;-0.02;0.34;0.02;0.31
P1[0.00,0.00,0.00]=2.56;P2[8.00,2.40,0.00]=5.78;P8[5.90,10.00,0.00]=9.53;null;[2.35, 1.16, 0.0];[2.30,1.09,0.68];19:08:30.902;2.30;1.09;2.35;1.16;2.32;1.40;-0.03;0.24;0.02;0.31
P1[0.00,0.00,0.00]=2.60;P2[8.00,2.40,0.00]=5.86;P8[5.90,10.00,0.00]=9.52;null;[2.27, 1.2, 0.0];[2.30,1.12,0.61];19:08:31.002;2.30;1.12;2.27;1.2;2.32;1.40;0.05;0.2;0.02;0.28
P1[0.00,0.00,0.00]=2.95;P2[8.00,2.40,0.00]=5.85;P8[5.90,10.00,0.00]=9.71;null;[2.41, 0.94, 0.0];[2.34,1.09,0.77];19:08:31.100;2.34;1.09;2.41;0.94;2.32;1.40;-0.09;0.46;-0.02;0.31
P1[0.00,0.00,0.00]=2.57;P2[8.00,2.40,0.00]=5.72;P8[5.90,10.00,0.00]=9.85;null;[2.51, 0.75, 0.0];[2.38,0.99,0.75];19:08:31.200;2.38;0.99;2.51;0.75;2.32;1.40;-0.19;0.65;-0.06;0.41
P1[0.00,0.00,0.00]=2.61;P2[8.00,2.40,0.00]=6.09;P8[5.90,10.00,0.00]=9.68;null;[2.13, 1.14, 1.0];[2.31,1.03,0.81];19:08:31.299;2.31;1.03;2.13;1.14;2.32;1.40;0.19;0.26;0.01;0.37
P1[0.00,0.00,0.00]=2.45;P2[8.00,2.40,0.00]=6.23;P8[5.90,10.00,0.00]=9.82;null;[2.0, 1.04, 0.96];[2.23,1.03,0.85];19:08:31.398;2.23;1.03;2.0;1.04;2.32;1.40;0.32;0.36;0.09;0.37
P1[0.00,0.00,0.00]=2.74;P2[8.00,2.40,0.00]=6.28;P8[5.90,10.00,0.00]=9.85;null;[2.05, 1.06, 1.48];[2.19,1.04,1.01];19:08:31.497;2.19;1.04;2.05;1.06;2.32;1.40;0.27;0.34;0.13;0.36
P1[0.00,0.00,0.00]=2.54;P2[8.00,2.40,0.00]=5.86;P8[5.90,10.00,0.00]=9.88;null;[2.38, 0.78, 0.41];[2.24,0.97,0.86];19:08:31.596;2.24;0.97;2.38;0.78;2.32;1.40;-0.06;0.62;0.08;0.43
P2[8.00,2.40,0.00]=5.94;P8[5.90,10.00,0.00]=9.72;P1[0.00,0.00,0.00]=3.30;null;[2.39, 0.94, 0.0];[2.31,1.00,1.11];19:08:31.995;2.31;1.00;2.39;0.94;2.32;1.40;-0.07;0.46;0.01;0.4
P2[8.00,2.40,0.00]=5.90;P8[5.90,10.00,0.00]=9.67;P1[0.00,0.00,0.00]=2.69;null;[2.29, 1.03, 0.0];[2.31,1.01,1.05];19:08:32.350;2.31;1.01;2.29;1.03;2.32;1.40;0.03;0.37;0.01;0.39
P2[8.00,2.40,0.00]=5.88;P8[5.90,10.00,0.00]=9.95;P1[0.00,0.00,0.00]=2.54;null;[2.38, 0.69, 0.0];[2.33,0.94,0.92];19:08:33.150;2.33;0.94;2.38;0.69;2.32;1.40;-0.06;0.71;-0.01;0.46
P2[8.00,2.40,0.00]=5.97;P8[5.90,10.00,0.00]=9.64;P1[0.00,0.00,0.00]=2.75;null;[2.22, 1.1, 0.0];[2.31,0.99,0.95];19:08:34.842;2.31;0.99;2.22;1.1;2.32;1.40;0.1;0.3;0.01;0.41
